State,Latitude,Longitude
MA,42.344212,-71.099183
MA,42.362188,-71.092543
MA,42.34403,-71.099419
MA,42.344133,-71.098925
MA,42.354934,-71.104633
MA,42.709606,-73.204857
MA,42.494816,-71.189583
MA,42.336015,-71.066885
MA,42.244304,-71.992689
MA,42.457731,-71.065076
MA,41.937729,-70.626941
MA,41.956185,-70.667157
MA,42.620819,-72.877532
MA,42.649689,-71.133605
MA,42.650437,-71.324512
MA,42.404667,-71.252613
MA,42.410637,-71.25664
MA,42.406839,-71.254815
MA,42.316929,-71.213375
MA,42.17294,-71.196556
MA,42.308704,-71.799739
MA,42.247105,-71.17213
MA,42.598564,-71.346883
MA,42.13923,-71.220046
MA,42.367075,-71.087851
MA,42.361628,-71.083445
MA,42.361856,-71.090587
MA,42.34407,-71.098469
MA,42.391348,-72.52934
MA,42.361864,-71.090563
MA,42.180944,-71.188265
MA,42.369861,-71.068858
MA,42.39138,-72.529211
MA,42.351647,-71.043011
MA,42.360115,-71.100174
MA,42.29615,-73.24015
MO,39.03917,-94.566749
MO,39.066208,-94.54312
MO,39.087794,-94.594632
MO,39.754491,-94.779678
MO,39.75512,-94.781791
MO,38.931123,-94.361433
MO,39.086202,-94.580076
MO,39.082212,-94.581991
MO,39.105998,-94.588435
MO,39.108846,-94.580774
MO,38.815967,-94.517367
MO,39.034407,-94.592255
MO,38.940876,-94.378771
MO,38.939842,-94.381076
MO,39.042282,-94.531409
MO,38.81496,-94.501981
MO,38.810624,-94.494402
MO,39.087399,-94.573688
MO,39.25194,-94.654793
MO,39.242254,-94.461118
MO,38.969047,-94.556057
MO,39.097824,-94.584041
MO,39.040348,-94.571277
MO,39.007159,-94.533817
MO,39.091219,-94.583484
MO,39.105981,-94.588435
MO,37.180913,-93.221905
NY,42.68476,-73.868251
NY,41.717754,-74.396401
NY,42.39481,-73.697553
NY,42.415531,-73.676855
NY,42.629269,-73.863661
NY,41.239725,-73.698992
NY,43.135279,-76.130647
NY,42.455733,-75.06276
NY,42.732209,-73.671332
NY,40.835537,-73.369803
NY,42.089325,-76.816073
NY,42.101268,-75.817186
NY,40.867476,-73.033034
NY,40.850625,-73.881132
NY,42.700018,-74.926284
NY,43.16932,-78.695433
NY,42.74327,-73.814908
NY,43.084416,-73.78644
NY,40.726232,-73.895705
NY,43.096887,-77.676742
NY,41.917121,-74.019023
NY,43.156992,-77.614895
NY,42.649236,-73.756103
NY,42.86074,-77.049868
NY,42.787197,-78.787821
NY,42.281075,-73.751372
NY,41.926403,-73.909853
NY,43.046277,-76.049236
NY,41.994604,-73.87644
NY,42.64059,-73.740738
NY,41.738917,-74.080123
NY,41.741135,-74.085407
NY,43.097209,-73.746601
NY,42.603303,-73.790054
NY,42.869606,-73.823986
NY,42.729741,-73.851066
NY,43.00504,-76.116311
NY,44.58617,-75.163936
NY,42.94474,-78.870385
NY,43.094737,-78.973192
NY,43.039273,-78.820953
NY,43.094833,-76.172042
NY,42.937071,-78.851964
NY,43.100499,-76.206647
NY,42.984648,-78.821984
NY,43.305308,-73.649371
NY,43.077743,-73.804522
NY,42.814021,-73.934518
NY,42.854624,-73.768548
NY,42.486806,-76.470601
NY,44.600904,-75.182876
NY,43.135329,-75.227342
NY,42.081885,-78.427994
NY,42.773708,-78.861556
NY,43.086961,-79.065842
NY,42.990251,-78.790769
NY,43.000068,-78.91095
NY,42.2618,-78.663077
NY,42.998555,-78.781323
NY,43.992703,-75.932701
NY,42.044798,-74.118166
NY,41.027494,-73.777716
NY,41.918516,-73.982758
NY,41.917631,-73.983671
NY,42.411718,-76.500837
NY,42.731386,-73.669086
NY,43.129952,-77.629051
NY,43.1209,-77.625625
NY,42.917819,-78.834371
NY,43.153646,-75.965958
NY,43.157718,-77.606969
NY,43.049634,-76.141079
NY,40.727922,-73.330925
NY,40.704729,-73.375555
NY,40.725474,-73.331427
NY,40.63372,-73.333663
NY,40.656891,-73.39625
NY,40.592463,-73.584309
NY,40.773116,-73.874977
NY,40.704737,-73.375554
NY,40.773009,-73.875324
NY,41.698847,-73.937505
NY,42.439069,-76.510104
NY,43.18702,-76.208299
NY,40.853892,-73.159923
NY,43.710848,-74.972152
NY,41.166687,-73.827925
NY,42.442142,-76.486112
NY,41.156094,-73.86964
NY,41.191609,-73.854692
NY,41.37257,-73.964104
NY,43.081886,-73.786524
NY,42.961981,-78.745451
NY,40.963082,-72.192633
NY,42.448275,-76.503354
NY,41.763774,-74.973885
NY,43.006616,-74.375423
NY,42.440667,-76.496214
NY,42.730522,-73.68806
NY,42.179557,-73.526568
NY,43.101554,-75.235544
NY,42.913478,-78.789878
NY,42.420935,-76.500084
NY,42.205127,-74.212669
NY,43.027471,-74.988937
NY,42.981755,-77.40836
NY,43.215696,-77.937193
NY,42.437359,-76.498744
NY,41.685982,-74.830789
NY,41.654736,-73.870968
NY,42.541251,-76.661435
NY,42.544649,-76.596445
NY,42.203996,-74.196529
NY,42.930293,-76.567186
NY,41.259179,-73.682656
NY,41.237361,-73.700105
NY,41.23982,-73.699073
NY,41.234114,-73.706621
NY,41.259809,-73.683831
NY,41.197058,-73.644729
NY,42.799875,-73.908554
NY,42.814348,-73.939017
NY,42.813077,-73.945836
NY,43.30791,-73.644584
NY,41.668821,-74.672147
NY,43.09121,-77.514398
NY,40.864321,-73.631261
NY,41.932591,-74.016136
NY,42.024208,-76.41078
NY,43.214395,-77.936224
NY,41.069794,-72.338548
NY,42.886636,-77.279259
NY,43.031004,-76.01247
NY,42.795196,-77.816084
NY,44.66277,-74.998241
NY,42.74012,-73.731328
NY,43.431325,-73.717171
NY,42.827,-75.542481
NY,43.424217,-73.715238
NY,43.096185,-73.786437
NY,41.756382,-74.081041
NY,42.952295,-78.817859
NY,41.40195,-74.32651
NY,41.844954,-74.081459
NY,42.971285,-76.843597
NY,43.001813,-78.788469
NY,43.124269,-77.621274
NY,43.086058,-77.673355
NY,40.914369,-73.125742
NY,40.77033,-73.865683
NY,42.815406,-73.940711
NY,40.925695,-72.692471
NY,42.107059,-76.035088
NY,40.655617,-73.596005
NY,40.654208,-73.569134
NY,42.588972,-73.797298
NY,40.917249,-73.12728
NY,40.911831,-73.121521
NY,40.910667,-73.119738
NY,40.909578,-73.125004
NY,40.918106,-73.123368
NY,40.726925,-73.283143
NY,42.769329,-73.928738
NY,42.023436,-73.902037
NC,34.201668,-78.045117
OH,39.45326,-84.68472
PA,39.908325,-75.568565
SC,32.829424,-79.83699
TN,36.32513,-82.835075
TX,32.843762,-96.84762
TX,30.275195,-97.734584
TX,30.26396,-97.744801
TX,30.264942,-97.746925
TX,30.266398,-97.747964
TX,30.273141,-97.759947
TX,30.337138,-97.680658
TX,30.274209,-97.764758
TX,30.308484,-97.740767
TX,30.276513,-97.729639
TX,30.288705,-97.742539
TX,30.232256,-97.798438
TX,32.74992,-97.367891
TX,30.210671,-97.667628
TX,32.944131,-97.129078
TX,32.928767,-96.817572
TX,32.79667,-96.790059
TX,30.273037,-97.759986
TX,30.210387,-97.664586
TX,29.783399,-95.561168
TX,32.923132,-97.002811
TX,30.313186,-97.946482
TX,30.20963,-97.660839
TX,29.757349,-95.371938
TX,29.78119,-95.399133
TX,30.246007,-97.804622
TX,32.331909,-95.338455
TX,32.79173,-96.809079
TX,29.763531,-95.363362
TX,29.650629,-95.259152
TX,30.372159,-97.80166
TX,30.027194,-97.871109
TX,30.374104,-97.802892
TX,32.801969,-96.805013
TX,30.269525,-97.786972
TX,32.791305,-96.80365
TX,30.373046,-97.806478
TX,30.211668,-97.661771
TX,30.33089,-97.668908
TX,30.235116,-97.917332
TX,32.944438,-97.130794
TX,30.236473,-97.782607
TX,30.429363,-97.755248
TX,29.754579,-95.372426
TX,30.40854,-97.72767
TX,30.198218,-95.456535
TX,32.832948,-97.068629
TX,32.833517,-97.062282
TX,29.36049,-98.479229
TX,32.834255,-97.066808
TX,30.231758,-97.729473
TX,30.246834,-97.846018
TX,32.827946,-97.215753
TX,33.022719,-96.767512
TX,30.3987,-97.724056
TX,32.914399,-96.77507
TX,32.775937,-96.795978
TX,30.204711,-97.666322
TX,30.473632,-97.809632
TX,32.797239,-96.813922
TX,30.336717,-97.806409
TX,29.438838,-98.481319
TX,30.304182,-97.828161
TX,30.300963,-97.699557
TX,30.264572,-97.743405
TX,29.656462,-95.278432
TX,30.240527,-97.730373
TX,30.626555,-97.818705
TX,30.315229,-97.724395
TX,33.133952,-96.883383
TX,33.274602,-96.800231
TX,31.787507,-106.406815
TX,26.232928,-98.225363
TX,30.047627,-99.141855
TX,30.27632,-97.817073
TX,30.3166,-97.75766
WA,47.611456,-122.193235
WA,47.756896,-122.312344
CA,37.316589,-120.505128
AZ,35.19959,-111.65293
CA,34.144912,-118.134121
GA,34.086039,-84.260709
GA,33.927557,-84.342843
MO,39.442212,-92.428263
MO,39.442458,-92.42805
OH,39.973404,-83.048778
CA,34.201265,-118.592918
CA,34.161006,-118.371762
WA,45.64992,-122.59341
AL,30.23142,-87.87607
CO,39.703957,-104.93742
CA,33.910091,-117.849204
OR,45.47058,-122.69156
CA,35.136647,-120.628705
CA,33.865736,-118.395322
FL,25.693542,-80.304684
MI,45.772232,-84.726425
MD,39.422063,-77.193162
ME,44.015789,-70.982977
GA,32.534718,-84.950518
GA,32.535334,-84.951209
AL,32.472623,-84.998015
AL,32.468453,-85.000933
GA,32.463269,-84.993544
AL,32.600694,-85.488177
AL,32.598699,-85.491209
AL,32.603082,-85.500976
AL,32.593771,-85.486737
AL,32.379517,-86.312503
AL,32.380375,-86.312241
AL,32.450848,-86.401469
AL,32.459385,-86.389596
AL,32.459385,-86.389596
AL,30.484065,-87.933654
FL,30.333469,-87.135719
NV,36.117738,-115.160757
AR,34.743642,-92.180786
CA,34.818138,-118.883072
CO,39.127054,-108.645768
GA,32.013141,-81.112718
MA,42.347047,-71.075557
NC,33.870151,-78.507373
CA,37.25125,-121.86587
CA,37.703683,-121.873494
TN,35.79482,-83.566248
AZ,34.862622,-111.813475
CA,34.134934,-118.151118
CA,36.825899,-119.698628
FL,28.725521,-81.782322
IL,41.880735,-87.648861
IL,41.880655,-87.648861
NY,43.502346,-74.364188
UT,40.355404,-111.901886
TX,31.777032,-106.504383
IL,41.989409,-87.730374
IL,41.989297,-87.73032
IA,40.966531,-91.577284
MI,42.966225,-85.891365
MI,42.960464,-85.88428
OR,44.621807,-124.04715
OR,44.62184,-124.047104
OR,44.925889,-123.002631
NY,40.795783,-73.973678
IL,41.504652,-88.068491
MA,42.279176,-71.429309
MO,39.162552,-94.614372
TX,29.78795,-95.440583
UT,40.232764,-111.6561
VA,39.150918,-77.980543
CA,33.882173,-118.282713
CA,32.54525,-117.04159
AZ,33.389251,-111.753591
MA,42.265068,-72.66933
MA,42.21271,-71.15045
NY,42.68343,-73.76667
NY,43.320377,-73.84187
OH,39.999021,-82.932519
CA,34.12608,-118.25597
CO,38.937437,-104.738467
CO,39.567205,-104.877979
SC,32.270504,-81.081017
ND,46.88473,-98.719481
ND,46.90119,-102.790731
MT,46.390473,-105.82276
CA,38.0970271,-121.2659723
AZ,33.575676,-111.884922
CO,39.706097,-105.08348
MN,45.080723,-93.132427
NY,42.865273,-73.78956
OH,39.852253,-83.077399
TX,32.77695,-96.7917
UT,38.99578,-110.16171
UT,38.93144,-111.85365
NH,43.078845,-70.938093
CA,37.396594,-122.13288
PA,40.487825,-79.937709
CA,36.9541843,-120.0580843
AZ,32.226711,-110.965666
AZ,33.54037,-112.259234
CA,35.120814,-120.621817
CA,35.121266,-120.629426
CA,38.744924,-121.241913
CA,32.950887,-117.236635
IL,42.41449,-90.42891
KS,38.077837,-97.894476
MA,42.523091,-71.044767
TN,36.168122,-86.51569
TN,36.164289,-86.518671
CA,34.059976,-118.282862
CA,38.771728,-119.817092
CA,35.675115,-120.346632
CA,36.763682,-119.72056
CO,40.5555,-105.09868
GA,33.927557,-84.342907
MA,42.68997,-71.19541
MO,38.635595,-90.227864
OH,39.978316,-82.842201
PA,40.053346,-75.529137
PA,40.441993,-80.000716
RI,41.490744,-71.317901
TX,32.9338,-96.986449
TX,32.935733,-96.985187
TX,32.935828,-96.985134
VA,37.119746,-80.531395
CA,34.146957,-118.248668
MD,39.192752,-76.817224
IA,42.458264,-92.327555
DC,38.96148,-77.02679
CA,37.125443,-120.256979
MA,42.710199,-73.202619
MA,42.2541,-71.80528
MN,44.93839,-93.16988
NY,42.779497,-78.781127
TX,29.62497,-98.485317
CA,34.185291,-118.466318
CA,34.122792,-116.414598
CA,37.516369,-122.003878
MN,44.455242,-93.15916
NV,38.939704,-119.746323
UT,41.091548,-111.990411
UT,40.49123,-111.87187
UT,40.811533,-111.944563
UT,40.765691,-111.890973
WY,43.477823,-110.764262
GA,33.90911,-84.48888
CA,34.06241,-118.273162
WA,47.038242,-122.899229
CO,40.015297,-105.208469
CA,34.024126,-118.513277
OR,44.934815,-123.026732
AZ,33.423295,-111.929089
AR,36.303015,-94.18767
TX,27.557283,-99.448099
VA,38.882806,-77.118076
MD,39.517941,-76.917107
VT,44.797119,-73.072067
TN,35.040649,-85.31432
CA,37.52934,-121.912258
CA,33.192667,-117.378694
CA,34.18387,-118.882399
CA,33.540782,-116.740683
CA,34.148418,-118.133243
CA,34.146692,-118.133274
CO,38.870388,-106.98525
CO,38.026382,-107.319733
FL,27.600759,-80.82271
UT,40.439309,-111.893261
WA,47.605226,-122.548468
VA,38.29396,-77.51235
CA,33.84785,-117.990308
CA,34.2450473,-119.2664202
CA,34.698696,-118.142044
CA,37.05529,-120.835156
CO,40.53833,-105.04207
CO,40.588596,-105.078445
CO,40.587962,-105.073151
CO,40.51831,-105.07992
CO,40.562767,-105.04675
KS,38.914238,-94.638077
MA,42.389364,-71.115019
TX,29.744349,-95.455519
VA,38.312084,-77.4833
CO,39.81741,-104.77191
IL,41.99426839,-87.88105291
MD,39.0480505,-77.1260282
FL,26.3623181,-80.0906021
IA,41.485588,-95.335864
CA,38.763567,-120.575807
MN,46.272278,-96.057642
MN,44.166241,-94.001677
MN,43.851496,-92.487842
MN,47.507079,-94.909183
MI,44.726283,-85.644796
MI,42.707012,-83.288994
IA,42.493954,-90.714196
IA,41.626694,-93.772971
MN,44.17888,-94.03763
MN,45.82084,-92.96937
MN,47.953845,-89.69266
MT,47.127037,-104.694466
IL,41.529301,-87.709496
ND,46.832967,-100.807173
NJ,40.238574,-74.227693
ME,44.424704,-70.797054
VA,37.271757,-78.401649
VA,38.948668,-77.339832
MD,39.019734,-76.974933
VA,38.951307,-77.359373
PA,40.358638,-75.309649
NY,40.975968,-72.140007
NY,40.969547,-72.17207
CA,38.239194,-122.078685
CA,39.043373,-122.914402
CA,35.79099,-119.250011
CA,35.596498,-120.694441
MN,44.713137,-93.588071
OH,39.280017,-84.444889
OH,40.911046,-81.428742
NC,35.837988,-78.638219
NC,35.702669,-81.220209
CA,37.385559,-121.972417
CA,37.525057,-122.004756
CA,33.901567,-118.384211
WA,47.786952,-117.353857
AK,61.12026,-149.86641
CA,34.059902,-118.469274
CA,33.956266,-118.417314
CA,33.863094,-118.401448
CA,34.043355,-118.259652
CA,34.074594,-118.247699
CA,34.191441,-118.334917
WA,47.39664792,-120.3298364
WA,47.427475,-120.312078
WA,47.431945,-120.323007
WA,47.432978,-120.322963
WA,47.406469,-120.322576
WA,47.407649,-120.323973
MD,39.375592,-77.145778
MD,39.373861,-76.443119
MT,46.618175,-112.007589
MT,47.482637,-111.337856
MT,45.260742,-111.306047
KY,38.299305,-85.555731
WY,42.84672,-106.21456
CA,33.9228,-116.9519
MD,39.403373,-76.599873
MD,39.403942,-76.599733
MD,39.403373,-76.599873
DC,38.945791,-77.096092
NV,39.414284,-117.841171
NV,39.493948,-117.073171
FL,25.712707,-80.278639
FL,25.712827,-80.278394
MA,42.287277,-71.375046
MA,42.273003,-71.362625
MO,38.633842,-90.182891
NE,40.698376,-99.080963
NC,35.831954,-78.66663
TX,29.677439,-95.543564
VT,44.475984,-73.200415
CA,34.098951,-117.649514
CO,40.3853,-104.56373
GA,33.808757,-84.394504
GA,33.808748,-84.39444
IA,42.00168,-93.6431
NY,43.25823,-77.699135
PA,40.120099,-74.978527
UT,41.040634,-111.96352
MD,38.913537,-76.8434696
CA,39.32866,-120.182756
CA,38.551416,-121.411754
CA,38.551089,-121.412247
CA,33.7526,-118.19079
CA,33.75235,-118.190919
CA,34.013238,-117.688818
CA,34.013072,-117.691229
FL,27.967347,-82.798406
MA,42.59146,-70.97684
NM,35.076256,-106.660503
NY,43.010323,-78.907524
ND,48.285976,-101.294424
UT,41.03909,-111.93692
WA,47.616001,-122.32028
VA,38.95083,-77.35847
OR,43.7970606,-123.0636059
CA,34.1691137,-118.5311145
CA,37.373457,-122.031158
CA,35.121241,-120.62941
CA,38.578151,-121.493131
CA,38.58061,-121.506386
CO,39.643138,-106.592174
FL,26.119595,-80.14489
MI,42.197611,-83.700732
NY,42.60735,-73.84772
NY,42.658535,-79.06157
NC,35.025913,-79.058483
TX,33.086206,-96.826915
WI,43.587784,-89.785755
CA,33.991126,-118.256537
MA,42.344442,-71.086859
DC,38.919526,-77.024665
NJ,40.7728146,-74.41033581
AZ,33.2794413,-111.9638933
MA,42.613687,-72.070088
NY,42.878456,-78.85772
NY,42.878418,-78.85773
NY,42.87853,-78.8577
NY,42.863679,-78.868118
NY,42.863697,-78.868096
NY,42.863736,-78.868086
NY,42.863697,-78.868064
NY,42.864134,-78.868096
WA,46.011032,-118.36136
WA,47.04545,-122.93618
CA,37.898635,-122.300672
IL,41.998752,-87.888342
WA,47.767687,-122.191482
ID,42.561599,-113.790259
NY,44.2949886,-74.0108916
CA,36.180933,-119.330271
CA,34.428862,-118.594906
CA,34.402311,-118.568547
CA,34.419199,-118.553042
MD,39.081139,-76.947254
CO,39.823081,-104.775506
CO,39.823033,-104.775506
CO,39.774837,-104.79489
CO,39.819202,-104.691079
WA,46.062597,-118.34231
GA,33.470281,-84.506934
NE,41.87539,-103.64992
TX,32.726445,-97.126602
MI,42.435059,-83.435708
NY,40.822142,-73.931128
CO,39.639029,-106.943272
CO,39.817905,-104.77099
FL,28.047462,-82.18787
IL,38.518816,-89.923986
IA,41.660755,-91.53088
MA,42.376556,-72.51875
MA,42.376522,-72.51837
MA,42.38027,-72.51818
MA,42.377533,-72.51729
MI,44.251542,-85.36447
OH,40.815575,-82.97797
PA,40.06058,-75.465139
WI,43.642375,-88.719217
IA,41.538629,-94.011905
VA,38.960833,-77.374444
AZ,33.466072,-112.076095
FL,25.796552,-80.133463
FL,25.795858,-80.134577
PA,39.9586233,-75.1781076
FL,26.190926,-80.097015
MA,42.487072,-71.43459
MT,47.498413,-111.30708
NY,43.15314,-77.73457
OH,39.336169,-82.981778
TN,36.176765,-85.51138
UT,40.413987,-111.87786
WA,47.938312,-122.109156
WA,48.995255,-122.75184
CA,37.694635,-121.064213
VA,38.913097,-77.486426
VA,38.895145,-77.273766
KY,38.218466,-85.760207
KY,38.191041,-85.741739
KY,38.191066,-85.741684
KY,38.065615,-85.695433
KY,38.065587,-85.695412
KY,38.061536,-85.696353
NV,36.217296,-115.128863
MA,42.521125,-71.423932
CA,33.73509,-116.408325
CA,37.8969,-121.719558
CA,37.773097,-122.389495
FL,25.749851,-80.24497
MN,44.974943,-93.264998
NM,35.218666,-106.662687
TN,36.51925,-86.0307
UT,40.282284,-111.7197
UT,40.280567,-111.70653
WA,47.605888,-122.324733
MI,42.286346,-83.842995
FL,28.24366,-81.65724
CA,33.829361,-118.143111
CA,33.83108,-118.144175
TX,30.191458,-98.064833
VT,44.31019,-73.2498
CA,33.653957,-117.883834
NY,42.8713,-78.2761
ME,43.647787,-70.310521
MA,42.35614,-71.055466
MA,42.356415,-71.055786
MA,42.357006,-71.0561
MA,42.357094,-71.05615
MA,42.317066,-71.36326
MA,42.608678,-72.553782
NJ,40.283215,-74.73337
NY,42.715504,-78.595665
VT,43.607216,-72.97923
WA,48.747757,-122.480068
IL,38.31026,-88.95806
CO,39.94115,-104.99204
CT,41.80724,-72.53926
NY,42.972609,-77.354868
NY,42.978631,-78.005787
FL,27.857819,-82.327175
AZ,32.2215629,-110.9673821
MN,44.955891,-93.093363
CA,37.999232,-122.552077
CA,37.46211,-122.42984
GA,33.97892,-84.083
PA,39.769337,-76.959928
AZ,32.234135,-110.957804
CA,33.765167,-118.187721
MA,42.59226,-70.97707
MA,42.590458,-70.97792
MS,33.460728,-88.80052
NE,41.11378,-97.598685
NY,42.764423,-73.8144
CA,36.04731,-117.94566
CA,35.26653,-119.25296
PA,40.50353,-80.42473
PA,41.75953,-78.58702
PA,41.51544,-79.68097
PA,40.97428,-80.1282
PA,41.03464,-77.65112
PA,40.91458369,-78.06129882
PA,40.65047,-77.75439
PA,40.65124,-78.55522
WA,47.65753,-122.206519
WA,47.65753,-122.206519
WA,47.655327,-122.205254
NC,35.367969,-80.833713
CA,33.806441,-117.914704
MD,39.19239,-76.69399
NY,41.790836,-73.93644
NY,42.86418,-78.86816
OH,39.336136,-82.981757
OH,40.160944,-83.021703
OH,39.983946,-83.154515
OH,40.060773,-82.860192
CO,39.58664,-106.09525
CA,34.424794,-119.704099
CA,34.424731,-119.70448
CA,34.424459,-119.704302
MA,42.50563,-70.89514
NC,35.86181,-78.579836
PA,40.173189,-75.13342
PA,40.16715,-75.140746
TX,30.302216,-97.697827
WA,47.431736,-122.29395
VA,38.77602,-77.172
NJ,40.66244,-74.17328
AL,31.84996,-86.64626
NM,34.94721,-104.63823
CA,36.979026,-122.013846
CA,38.409356,-121.391
TX,29.774641,-95.821811
NC,36.204401,-81.669919
NC,36.219181,-81.683769
NC,36.162028,-81.878557
TN,36.163325,-82.828167
TN,35.729904,-83.483826
TN,35.961862,-83.972406
TN,35.96079,-83.91745
WA,47.648934,-122.302389
WA,47.650072,-122.310852
WA,47.653047,-122.313915
WA,47.656832,-122.311626
WA,47.658987,-122.309214
WA,47.660311,-122.309086
WA,47.660696,-122.315595
OH,40.006276,-83.052762
CA,33.76354,-118.196695
CO,39.663905,-106.816998
CO,39.639696,-106.916157
CO,39.9676,-105.16982
IL,41.851961,-87.64313
OH,39.958118,-82.93988
PA,40.169035,-75.150901
CA,38.018407,-122.13443
CA,33.931289,-117.945239
CA,33.87777,-117.66077
CA,37.772633,-122.397095
NY,42.979509,-78.718321
TX,29.09015,-97.2916
WI,42.721754,-88.994606
WI,43.082077,-89.374831
IA,41.563791,-90.525505
MA,42.28407,-71.65541
CT,41.281083,-72.437962
CA,37.973353,-122.031921
GA,33.995461,-84.072887
MA,42.520927,-71.042238
MI,45.026341,-84.675469
MN,44.474187,-93.192312
MT,48.21077,-114.293332
NY,42.867477,-76.982604
OR,44.057642,-123.060739
UT,41.09217,-111.999796
CA,38.590543,-121.28041
PA,40.1354732,-75.2090475
FL,26.35069,-80.079317
GA,33.450397,-84.5073
KS,39.04858,-95.674177
MN,44.911248,-93.347814
MN,44.913617,-93.331163
OK,35.480929,-97.498452
TN,36.072424,-86.933537
ME,44.07946939,-69.18402048
WI,44.958744,-92.718397
AZ,32.199152,-110.841545
AZ,33.574827,-111.88076
FL,25.9532191,-80.119754
OR,45.516192,-122.679482
NY,40.71695,-74.014948
DC,38.903686,-77.059528
CA,34.184008,-118.877536
WA,47.184778,-122.29331
TX,31.742873,-106.34258
TN,36.115736,-86.752546
NY,40.764609,-73.979517
WA,47.067908,-122.76289
FL,25.763679,-80.189569
CT,41.305008,-72.922737
TN,35.9747021,-86.575069
NY,40.784865,-73.948526
PA,39.947906,-75.197093
FL,26.00981,-80.146171
GA,31.615686,-84.221783
WA,47.60578,-122.331858
PA,40.196711,-76.761549
TX,32.88784027,-96.67759298
GA,33.763221,-84.2683859
DC,38.883395,-77.0234
TN,35.915395,-84.094352
VA,38.8794,-77.1146
DE,39.4381161,-75.7512876
CA,37.7919436,-122.4045169
AZ,33.447548,-112.090855
CA,36.20532,-121.133007
CA,38.116936,-121.303007
MD,39.466623,-76.307593
